79,36,12,999
80,21,9,999
80,29,3,999
81,8,11,999
81,6,13,999
82,9,15,999
82,50,3,999
83,6,11,999
83,10,7,999
84,15,4,999
84,11,6,999
85,41,4,999
85,7,1,999
86,1,1,999
86,7,2,999
87,42,4,999
87,2,2,999
88,4,15,999
88,47,7,999
89,16,11,999
89,32,10,999
90,18,13,999
90,32,15,999
91,41,1,999
91,24,11,999
92,43,12,999
92,15,11,999
93,14,14,999
93,5,4,999
94,4,1,999
94,45,8,999
95,49,6,999
95,9,4,999
96,34,1,999
96,31,4,999
97,21,13,999
97,28,8,999
98,16,5,999
98,41,7,999
99,3,12,999
99,6,2,999
100,1,7,999
100,1,8,999
101,4,5,999
101,25,5,999
102,31,13,999
102,26,1,999
103,44,6,999
103,49,6,999
104,29,8,999
104,47,10,999
105,45,13,999
105,11,1,999
106,17,4,999
106,46,4,999
107,21,8,999
107,36,13,999
108,23,4,999
108,47,10,999
109,31,15,999
109,40,12,999
110,45,7,999
110,44,4,999
111,42,6,999
111,42,15,999
112,32,15,999
112,25,13,999
113,33,3,999
113,1,4,999
114,6,9,999
114,33,1,999
115,15,11,999
115,19,8,999
116,8,14,999
116,21,11,999
117,3,12,999
117,38,15,999
118,10,15,999
118,10,12,999
119,43,5,999
119,37,4,999
120,27,11,999
120,29,13,999
121,37,4,999
121,7,7,999
122,29,12,999
122,18,2,999
123,12,7,999
123,20,1,999
124,11,8,999
124,42,8,999
125,4,12,999
125,43,5,999
126,7,13,999
126,16,10,999
127,7,9,999
127,5,12,999
128,25,12,999
128,29,15,999
129,9,8,999
129,49,1,999
130,34,13,999
130,12,13,999
131,10,15,999
131,48,15,999
132,39,5,999
132,7,2,999
133,25,13,999
133,50,10,999
134,4,2,999
134,17,14,999
135,45,15,999
135,20,11,999
136,46,6,999
136,31,8,999
137,36,9,999
137,34,14,999
138,25,9,999
138,38,2,999
139,9,14,999
139,50,3,999
140,18,7,999
140,30,7,999
141,11,15,999
141,46,11,999
142,8,6,999
142,45,15,999
143,34,6,999
143,38,10,999
144,7,14,999
144,19,13,999
145,37,2,999
145,16,8,999
146,35,2,999
146,17,7,999
147,50,9,999
147,33,9,999
148,23,15,999
148,47,14,999
149,25,3,999
149,18,15,999
150,25,12,999
150,34,5,999
151,20,8,999
151,43,11,999
152,34,15,999
152,27,6,999
153,5,7,999
153,27,13,999
154,28,3,999
154,6,10,999
155,1,14,999
155,31,14,999
156,14,6,999
156,46,3,999
157,10,10,999
157,47,13,999
158,33,10,999
158,19,15,999
159,19,14,999
159,32,15,999
160,48,13,999
160,39,4,999
161,42,14,999
161,2,1,999
162,48,11,999
162,25,13,999
163,47,8,999
163,32,5,999
164,7,12,999
164,46,1,999
165,21,13,999
165,23,10,999
166,12,10,999
166,47,5,999
167,30,9,999
167,31,7,999
168,37,8,999
168,2,14,999
169,36,9,999
169,15,10,999
170,5,6,999
170,47,11,999
171,44,9,999
171,47,10,999
172,12,6,999
172,28,10,999
173,34,11,999
173,8,15,999
174,28,7,999
174,7,12,999
175,34,1,999
175,5,10,999
176,32,13,999
176,50,1,999
177,44,7,999
177,6,9,999
178,8,13,999
178,4,1,999
179,31,7,999
179,9,7,999
180,15,9,999
180,35,14,999
181,35,15,999
181,46,2,999
182,17,5,999
182,18,7,999
183,28,10,999
183,41,11,999
184,35,3,999
184,50,12,999
185,39,15,999
185,21,12,999
186,34,14,999
186,47,3,999
187,12,4,999
187,32,10,999
188,19,10,999
188,45,11,999
189,48,3,999
189,27,4,999
190,28,9,999
190,12,10,999
191,3,8,999
191,11,10,999
192,43,2,999
192,8,1,999
193,4,14,999
193,1,4,999
194,7,9,999
194,9,4,999
195,38,15,999
195,31,4,999
196,15,8,999
196,40,12,999
197,11,7,999
197,41,1,999
198,14,4,999
198,6,12,999
199,10,4,999
199,24,3,999
200,3,7,999
200,45,15,999
201,17,3,999
201,25,3,999
202,13,10,999
202,30,14,999
203,21,8,999
203,39,13,999
204,35,1,999
204,47,13,999
205,5,10,999
205,5,6,999
206,18,4,999
206,49,5,999
207,46,4,999
207,4,12,999
208,16,12,999
208,25,8,999
209,41,11,999
209,16,14,999
210,24,14,999
210,23,2,999
211,21,15,999
211,21,14,999
212,10,8,999
212,50,14,999
213,12,11,999
213,3,2,999
214,23,10,999
214,2,11,999
215,45,11,999
215,5,9,999
216,26,5,999
216,32,3,999
217,2,6,999
217,35,4,999
218,19,14,999
218,23,7,999
219,7,9,999
219,6,14,999
220,12,8,999
220,1,7,999
221,16,15,999
221,17,7,999
222,34,10,999
222,15,3,999
223,25,2,999
223,49,1,999
224,43,1,999
224,14,15,999
225,11,9,999
225,50,5,999
226,14,5,999
226,30,4,999
227,43,1,999
227,23,11,999
228,24,14,999
228,15,4,999
229,4,12,999
229,14,1,999
230,6,2,999
230,48,10,999
231,47,8,999
231,1,15,999
232,35,13,999
232,27,11,999
233,1,9,999
233,10,12,999
234,34,14,999
234,13,5,999
235,16,8,999
235,8,3,999
236,37,12,999
236,22,10,999
237,18,5,999
237,16,15,999
238,24,7,999
238,31,4,999
239,8,6,999
239,22,7,999
240,37,3,999
240,14,6,999
241,48,11,999
241,28,4,999
242,27,8,999
242,12,9,999
243,20,8,999
243,6,15,999
244,36,4,999
244,31,5,999
245,13,6,999
245,49,4,999
246,40,15,999
246,45,11,999
247,37,3,999
247,12,11,999
248,18,8,999
248,9,15,999
249,47,2,999
249,42,9,999
250,46,6,999
250,35,9,999
251,14,13,999
251,4,3,999
252,26,10,999
252,8,2,999
253,34,14,999
253,25,4,999
254,45,10,999
254,17,3,999
255,29,12,999
255,9,11,999
256,33,6,999
256,24,3,999
257,34,1,999
257,19,11,999
258,44,4,999
258,16,10,999
259,44,13,999
259,17,2,999
260,3,6,999
260,29,7,999
261,4,6,999
261,27,15,999
262,16,12,999
262,4,5,999
263,40,3,999
263,3,7,999
264,24,7,999
264,9,10,999
265,40,14,999
265,14,12,999
266,18,2,999
266,32,4,999
267,12,3,999
267,38,10,999
268,28,8,999
268,43,14,999
269,37,13,999
269,5,15,999
270,20,4,999
270,49,10,999
271,6,12,999
271,39,8,999
272,17,11,999
272,34,3,999
273,8,5,999
273,22,12,999
274,11,14,999
274,16,13,999
275,1,11,999
275,23,1,999
276,33,2,999
276,43,2,999
277,40,3,999
277,34,6,999
278,34,15,999
278,48,7,999
279,22,15,999
279,48,14,999
280,34,4,999
280,12,1,999
281,42,3,999
281,39,5,999
282,17,7,999
282,19,4,999
283,26,6,999
283,37,4,999
284,27,13,999
284,49,14,999
285,32,3,999
285,31,1,999
286,20,5,999
286,31,4,999
287,32,12,999
287,13,6,999
288,36,5,999
288,2,9,999
289,3,6,999
289,28,1,999
290,8,11,999
290,25,13,999
291,49,9,999
291,30,13,999
292,5,13,999
292,7,7,999
293,39,7,999
293,1,5,999
294,12,12,999
294,23,15,999
295,32,3,999
295,24,6,999
296,30,15,999
296,6,2,999
297,27,10,999
297,2,14,999
298,3,12,999
298,2,9,999
299,5,8,999
299,46,14,999
300,47,6,999
300,49,12,999
301,31,3,999
301,43,7,999
302,39,2,999
302,40,7,999
303,48,11,999
303,46,6,999
304,48,7,999
304,29,1,999
305,5,15,999
305,44,11,999
306,37,8,999
306,49,4,999
307,28,14,999
307,16,3,999
308,10,6,999
308,2,9,999
309,7,2,999
309,3,13,999
310,32,15,999
310,39,15,999
311,46,7,999
311,2,14,999
312,33,1,999
312,30,2,999
313,25,6,999
313,20,11,999
314,18,5,999
314,6,2,999
315,28,6,999
315,44,3,999
316,4,10,999
316,38,1,999
317,16,4,999
317,27,1,999
318,10,8,999
318,44,3,999
319,3,3,999
319,48,6,999
320,23,14,999
320,27,11,999
321,3,15,999
321,33,11,999
322,28,2,999
322,36,2,999
323,36,7,999
323,11,13,999
324,7,14,999
324,10,2,999
325,36,11,999
325,18,6,999
326,31,2,999
326,29,5,999
327,26,3,999
327,22,11,999
328,22,8,999
328,15,3,999
329,3,7,999
329,7,3,999
330,33,6,999
330,39,4,999
331,46,4,999
331,36,8,999
332,25,5,999
332,5,11,999
333,2,5,999
333,9,12,999
334,49,13,999
334,26,1,999
335,11,14,999
335,28,3,999
336,8,14,999
336,40,10,999
337,11,5,999
337,46,9,999
338,18,2,999
338,12,4,999
339,30,11,999
339,47,14,999
340,30,8,999
340,7,4,999
341,46,8,999
341,29,2,999
342,3,6,999
342,31,10,999
343,50,12,999
343,44,7,999
344,28,13,999
344,30,2,999
345,40,8,999
345,43,15,999
346,14,1,999
346,23,9,999
347,25,4,999
347,28,15,999
348,3,14,999
348,40,5,999
349,10,10,999
349,4,5,999
350,18,6,999
350,36,15,999
351,19,6,999
351,29,8,999
352,50,7,999
352,13,5,999
353,21,7,999
353,25,4,999
354,10,7,999
354,43,3,999
355,29,8,999
355,37,11,999
356,27,10,999
356,25,4,999
357,8,8,999
357,16,3,999
358,20,2,999
358,9,10,999
359,28,2,999
359,9,13,999
360,31,6,999
360,6,5,999
361,6,5,999
361,19,11,999
362,23,12,999
362,35,3,999
363,34,4,999
363,15,13,999
364,39,7,999
364,7,5,999
365,14,4,999
365,36,4,999
366,24,8,999
366,19,11,999
367,48,9,999
367,45,15,999
368,36,14,999
368,16,7,999
369,13,6,999
369,23,10,999
370,45,6,999
370,48,8,999
371,25,4,999
371,24,12,999
372,26,13,999
372,14,13,999
373,41,3,999
373,28,14,999
374,25,4,999
374,25,13,999
375,15,1,999
375,39,9,999
376,50,6,999
376,14,15,999
377,40,15,999
377,26,6,999
378,26,11,999
378,47,10,999
379,30,8,999
379,47,2,999
380,14,11,999
380,2,10,999
381,20,14,999
381,3,3,999
382,34,2,999
382,12,15,999
383,8,10,999
383,11,8,999
384,13,8,999
384,13,1,999
385,35,12,999
385,10,8,999
386,17,12,999
386,13,13,999
387,18,6,999
387,39,13,999
388,14,8,999
388,28,14,999
389,38,12,999
389,36,11,999
390,24,10,999
390,6,6,999
391,38,15,999
391,41,10,999
392,28,8,999
392,24,2,999
393,21,5,999
393,43,12,999
394,1,11,999
394,22,6,999
395,31,13,999
395,16,1,999
396,12,6,999
396,49,3,999
397,34,15,999
397,33,11,999
398,8,11,999
398,45,13,999
399,28,6,999
399,8,12,999
400,6,1,999
400,12,11,999
401,19,9,999
401,37,3,999
402,7,6,999
402,41,14,999
403,43,3,999
403,37,5,999
404,26,15,999
404,7,8,999
405,32,7,999
405,17,10,999
406,47,15,999
406,3,11,999
407,38,13,999
407,21,11,999
408,43,6,999
408,8,12,999
409,11,12,999
409,41,12,999
410,37,14,999
410,9,15,999
411,21,1,999
411,30,6,999
412,16,12,999
412,39,8,999
413,49,7,999
413,5,8,999
414,14,14,999
414,3,6,999
415,14,12,999
415,7,6,999
416,16,6,999
416,34,15,999
417,39,9,999
417,35,10,999
418,14,3,999
418,50,5,999
419,49,15,999
419,19,2,999
420,28,2,999
420,47,6,999
421,30,7,999
421,16,7,999
422,1,11,999
422,14,8,999
423,13,6,999
423,40,1,999
424,2,1,999
424,21,8,999
425,42,6,999
425,34,3,999
426,9,14,999
426,47,10,999
427,1,14,999
427,44,3,999
428,4,5,999
428,34,9,999
429,47,11,999
429,48,14,999
430,46,4,999
430,24,15,999
431,50,4,999
431,24,1,999
432,33,6,999
432,50,2,999
433,26,13,999
433,43,15,999
434,45,10,999
434,21,8,999
435,4,11,999
435,30,2,999
436,34,4,999
436,6,14,999
437,12,4,999
437,33,11,999
438,14,14,999
438,10,8,999
439,43,11,999
439,16,15,999
440,1,12,999
440,23,12,999
441,32,3,999
441,13,10,999
442,28,3,999
442,25,15,999
443,21,7,999
443,37,15,999
444,6,15,999
444,17,12,999
445,23,2,999
445,16,3,999
446,40,3,999
446,24,8,999
447,42,14,999
447,21,2,999
448,2,13,999
448,7,14,999
449,20,3,999
449,4,8,999
450,10,15,999
450,31,3,999
451,8,15,999
451,38,13,999
452,5,8,999
452,46,4,999
453,27,13,999
453,4,7,999
454,43,2,999
454,46,4,999
455,49,12,999
455,16,2,999
456,44,2,999
456,48,3,999
457,2,4,999
457,43,5,999
458,1,8,999
458,24,10,999
459,35,3,999
459,3,3,999
460,5,7,999
460,29,6,999
461,47,7,999
461,19,7,999
462,42,5,999
462,43,15,999
463,21,5,999
463,46,15,999
464,5,9,999
464,12,7,999
465,1,14,999
465,29,10,999
466,43,13,999
466,29,6,999
