4275,1,2
691,1,2
6987,1,2
1074,1,2
3636,1,1
7622,1,2
2125,1,1
3702,1,2
309,1,1
7321,1,2
6194,1,1
6835,1,2
7997,1,1
2995,1,1
588,1,1
7142,1,1
4045,1,2
1246,1,2
7045,1,2
3096,1,2
6358,1,1
7792,1,1
7789,1,1
149,1,1
876,1,1
4538,1,2
4889,1,1
3465,1,1
4203,1,2
6852,1,2
2462,1,2
2644,1,1
6613,1,2
4525,1,1
1787,1,1
6154,1,1
4090,1,2
7552,1,2
2366,1,2
6642,1,2
1638,1,1
3757,1,2
1585,1,2
5521,1,2
5044,1,2
7126,1,1
6346,1,2
3353,1,2
1335,1,2
6173,1,1
3615,1,2
129,1,1
1799,1,2
5792,1,2
3635,1,1
7528,1,1
5255,1,2
584,1,2
6180,1,1
7921,1,1
1083,1,1
1812,1,1
2741,1,2
2763,1,2
3335,1,2
2093,1,1
6409,1,2
7103,1,2
5575,1,2
5995,1,1
797,1,1
7119,1,1
1782,1,2
1801,1,1
7226,1,2
4109,1,2
1208,1,2
3195,1,1
1873,1,1
4877,1,1
7617,1,2
3224,1,2
3620,1,2
4673,1,2
2115,1,2
6897,1,1
1352,1,1
1748,1,1
7746,1,2
733,1,2
1265,1,1
1687,1,2
6078,1,1
710,1,2
130,1,1
4603,1,1
4442,1,1
253,1,1
7169,1,1
4723,1,2
2968,1,1
6392,1,1
7245,1,2
3041,1,2
6242,1,2
4862,1,1
3943,1,2
6392,1,2
4737,1,1
2145,1,1
6588,1,2
6687,1,1
4366,1,2
7806,1,2
357,1,1
3255,1,1
3585,1,2
2994,1,1
1332,1,2
4825,1,1
7808,1,1
6386,1,2
6735,1,1
2411,1,2
76,1,1
5047,1,2
6142,1,2
4964,1,2
5135,1,1
6055,1,2
4422,1,2
4112,1,1
3549,1,2
6692,1,1
388,1,2
2759,1,1
2353,1,2
2170,1,2
7317,1,2
7206,1,2
7910,1,2
7500,1,2
3839,1,2
2052,1,1
1613,1,1
5042,1,1
7678,1,2
2950,1,1
603,1,1
5904,1,1
1533,1,2
7104,1,2
2524,1,2
4243,1,1
1201,1,1
5234,1,2
3034,1,1
721,1,1
7819,1,1
5107,1,1
4600,1,2
788,1,1
2955,1,1
5191,1,1
7929,1,1
6637,1,1
6202,1,1
5855,1,2
6712,1,2
183,1,1
2014,1,1
3328,1,2
3280,1,1
7391,1,2
3206,1,2
2579,1,1
2526,1,1
6436,1,1
1495,1,2
7988,1,1
3887,1,1
7678,1,2
7343,1,2
7273,1,1
3690,1,1
4583,1,2
6894,1,1
6629,1,2
3561,1,2
5209,1,2
7580,1,2
5377,1,1
3094,1,1
6201,1,1
4519,1,2
7556,1,2
7899,1,1
3748,1,1
5296,1,2
356,1,2
263,1,2
4249,1,1
629,1,2
2524,1,1
1111,1,1
6977,1,1
6513,1,1
5840,1,2
3863,1,1
5879,1,2
3367,1,2
4780,1,2
532,1,2
3463,1,1
3430,1,1
7742,1,2
4911,1,2
2142,1,2
7901,1,1
1869,1,2
6975,1,2
1334,1,2
4245,1,2
5233,1,1
5288,1,1
4661,1,1
4021,1,2
2662,1,2
7601,1,2
609,1,1
5973,1,2
4962,1,1
3350,1,2
614,1,1
4614,1,2
7834,1,1
2627,1,1
6916,1,2
909,1,1
7116,1,1
921,1,2
6733,1,2
5355,1,2
3295,1,2
5887,1,2
390,1,1
6466,1,2
576,1,2
2334,1,2
7578,1,1
1927,1,1
1010,1,2
5687,1,1
4494,1,1
6529,1,1
5390,1,1
71,1,2
1905,1,1
2537,1,1
2659,1,2
4051,1,2
5908,1,2
2650,1,2
5040,1,2
4846,1,1
7347,1,2
3526,1,2
3471,1,2
426,1,2
7904,1,2
4298,1,1
6582,1,1
7015,1,1
3421,1,2
3167,1,2
5364,1,2
6701,1,2
2510,1,1
377,1,1
5951,1,2
3954,1,2
3516,1,1
4771,1,2
2864,1,1
4818,1,2
2444,1,2
943,1,2
7987,1,2
6731,1,1
903,1,2
1385,1,2
5556,1,1
6242,1,2
1001,1,1
1627,1,2
29,1,1
1411,1,2
2876,1,1
1117,1,2
5484,1,1
2491,1,1
3915,1,1
2167,1,2
3293,1,2
2954,1,2
7150,1,1
5735,1,1
1788,1,2
1827,1,2
5674,1,1
6781,1,2
7145,1,2
5665,1,2
5024,1,2
1206,1,1
4417,1,2
5268,1,2
6671,1,2
6294,1,2
4539,1,1
6908,1,1
4544,1,2
5218,1,2
5434,1,2
5750,1,2
6924,1,1
6883,1,2
4914,1,1
3788,1,2
1642,1,2
3023,1,2
3157,1,2
5910,1,2
5518,1,2
3308,1,2
5202,1,2
868,1,1
5580,1,2
3291,1,2
7648,1,1
7939,1,2
779,1,1
7483,1,1
6861,1,2
4678,1,2
5093,1,1
7378,1,2
5668,1,1
900,1,2
2134,1,2
4717,1,2
4877,1,1
6500,1,2
4253,1,2
1835,1,1
3782,1,2
446,1,2
7508,1,1
7681,1,2
4435,1,2
172,1,2
6960,1,1
2793,1,2
939,1,2
6597,1,2
5681,1,1
7827,1,2
4397,1,2
3720,1,1
1522,1,1
3978,1,1
6753,1,1
6975,1,1
5893,1,1
1946,1,1
2834,1,2
6707,1,1
7394,1,2
5192,1,1
7844,1,2
4937,1,1
7285,1,1
2403,1,1
4900,1,1
2823,1,1
7487,1,1
1975,1,2
3614,1,2
4951,1,2
2796,1,1
821,1,2
7625,1,1
2154,1,2
389,1,1
7139,1,1
5190,1,1
6577,1,2
6848,1,1
3923,1,2
1880,1,2
5349,1,1
3549,1,2
3557,1,1
7257,1,1
3101,1,1
7839,1,1
392,1,2
3689,1,1
32,1,1
2841,1,2
4405,1,2
703,1,1
5306,1,1
4326,1,2
5900,1,1
2486,1,1
6874,1,2
3198,1,2
974,1,2
5524,1,2
2443,1,2
1863,1,2
4093,1,1
5943,1,2
6488,1,2
2282,1,1
5592,1,1
3287,1,1
2912,1,1
5955,1,2
7925,1,1
1441,1,1
944,1,2
2133,1,1
1339,1,2
1638,1,1
1119,1,1
426,1,1
333,1,1
368,1,1
4579,1,1
7605,1,2
1860,1,1
743,1,2
2572,1,2
3922,1,1
1089,1,2
7795,1,1
2430,1,1
6985,1,2
7669,1,1
4465,1,1
3319,1,2
6257,1,1
5079,1,1
5908,1,1
7639,1,1
2206,1,2
2546,1,2
2720,1,1
7888,1,1
7912,1,1
5738,1,2
4174,1,2
344,1,2
5772,1,2
7382,1,2
4928,1,2
7484,1,2
1858,1,2
1062,1,2
7982,1,2
3080,1,2
4526,1,1
7505,1,2
4528,1,2
3377,1,1
2235,1,2
1240,1,2
7234,1,2
699,1,2
934,1,1
5065,1,2
7048,1,2
4655,1,2
4282,1,1
531,1,2
5957,1,2
2671,1,1
5965,1,1
3824,1,1
5278,1,2
4828,1,2
1578,1,2
201,1,1
5915,1,1
3875,1,2
4563,1,2
4470,1,2
4626,1,2
7147,1,1
4421,1,2
4504,1,1
3421,1,2
7760,1,2
7881,1,2
4428,1,1
4552,1,1
5534,1,1
7396,1,2
1226,1,1
4324,1,2
7335,1,1
224,1,2
4893,1,2
7871,1,2
301,1,1
2723,1,1
1559,1,1
6115,1,1
7922,1,1
3510,1,1
2207,1,2
7678,1,1
2777,1,2
346,1,1
2420,1,2
5308,1,2
6579,1,1
6110,1,1
4024,1,1
764,1,1
5236,1,2
2898,1,1
2314,1,2
7806,1,2
748,1,2
2066,1,2
7593,1,1
4046,1,1
3428,1,1
5342,1,1
7442,1,2
2877,1,1
2123,1,1
2240,1,2
7632,1,1
7901,1,1
5990,1,1
4141,1,2
270,1,1
7626,1,1
1951,1,1
3459,1,1
522,1,2
6217,1,1
4167,1,2
7230,1,1
3619,1,2
1475,1,2
4869,1,2
4511,1,2
6675,1,1
6200,1,1
7522,1,1
3419,1,2
4021,1,1
7946,1,2
6717,1,2
2086,1,1
2703,1,2
3436,1,1
806,1,1
4345,1,1
5314,1,2
5923,1,1
7885,1,1
2757,1,1
6631,1,2
4241,1,1
2339,1,1
3861,1,1
3207,1,1
834,1,2
2016,1,1
1067,1,2
2320,1,1
413,1,1
2804,1,1
3267,1,2
4047,1,2
6682,1,1
714,1,2
4507,1,1
6728,1,1
5736,1,2
7095,1,1
136,1,1
7309,1,2
681,1,1
2928,1,1
5338,1,1
7126,1,2
4478,1,2
7780,1,1
6412,1,1
2786,1,1
4505,1,2
7677,1,2
6506,1,1
5889,1,2
6747,1,2
5929,1,1
6260,1,1
4819,1,2
1610,1,1
7432,1,2
2885,1,1
7701,1,1
7027,1,1
7645,1,2
2199,1,1
7114,1,1
5193,1,2
2927,1,1
1287,1,1
3195,1,1
5747,1,2
4401,1,1
4422,1,1
6458,1,1
7996,1,1
912,1,2
3912,1,1
5709,1,1
1591,1,1
2091,1,2
1412,1,1
1043,1,1
1830,1,2
6820,1,2
5232,1,2
1334,1,1
3202,1,1
7675,1,2
4544,1,1
1200,1,2
6501,1,1
6826,1,2
3247,1,1
483,1,2
265,1,2
1904,1,2
6050,1,1
3853,1,2
5035,1,1
985,1,2
1861,1,1
3519,1,2
4283,1,2
7053,1,2
854,1,2
1306,1,2
6595,1,2
3059,1,1
2525,1,1
2120,1,2
5608,1,1
437,1,1
3877,1,2
1503,1,1
4374,1,1
371,1,2
2989,1,1
4194,1,1
1352,1,2
1044,1,1
7913,1,1
5276,1,2
3474,1,1
5151,1,1
1854,1,1
1717,1,2
7969,1,1
763,1,2
7296,1,1
3197,1,2
2592,1,1
3804,1,1
7962,1,1
3996,1,2
792,1,2
6594,1,1
583,1,2
4366,1,1
3165,1,2
4373,1,2
994,1,1
7269,1,2
287,1,2
5705,1,1
2218,1,2
2179,1,2
2063,1,2
2611,1,2
6024,1,2
1675,1,2
841,1,1
3384,1,2
1235,1,1
2080,1,1
6728,1,2
549,1,1
4501,1,1
5946,1,2
2001,1,2
3491,1,2
815,1,2
6661,1,2
7933,1,1
4495,1,1
2096,1,1
7509,1,1
6035,1,1
6348,1,2
7691,1,2
4598,1,1
5369,1,2
4367,1,2
7302,1,1
497,1,2
1400,1,1
6257,1,2
257,1,1
3093,1,2
4515,1,1
5173,1,2
1456,1,2
2510,1,2
3568,1,2
6652,1,1
6463,1,1
7879,1,2
4583,1,2
65,1,2
7398,1,1
2592,1,1
611,1,1
5621,1,1
7463,1,2
7037,1,1
1255,1,1
4135,1,1
5184,1,1
5510,1,1
1947,1,2
540,1,1
6009,1,2
5801,1,1
4406,1,2
5049,1,2
2395,1,2
1251,1,2
171,1,2
7699,1,1
7080,1,1
1613,1,2
3816,1,1
6007,1,2
1094,1,1
2957,1,1
7305,1,2
7787,1,2
7883,1,1
1407,1,1
2452,1,2
7594,1,2
4021,1,2
1715,1,1
6924,1,1
300,1,2
1306,1,2
5770,1,2
3360,1,1
3307,1,2
844,1,1
3849,1,1
7974,1,2
3740,1,1
4521,1,1
3685,1,1
5487,1,1
3322,1,1
4549,1,1
6372,1,1
4058,1,1
6274,1,2
718,1,1
1542,1,1
1279,1,1
7184,1,2
380,1,1
5257,1,2
4089,1,1
7841,1,2
7400,1,2
4281,1,1
4453,1,1
266,1,2
5179,1,1
2853,1,2
6644,1,2
4319,1,2
6365,1,1
5961,1,2
2381,1,1
6634,1,1
3072,1,1
4261,1,2
2922,1,2
3690,1,1
873,1,1
5257,1,2
4176,1,2
2712,1,1
7058,1,2
5033,1,1
1547,1,2
5179,1,2
975,1,1
5386,1,2
520,1,1
258,1,1
5802,1,2
4076,1,2
1989,1,2
2690,1,1
6390,1,2
6882,1,2
7506,1,1
1615,1,2
119,1,1
6527,1,1
336,1,2
5571,1,1
3800,1,1
4626,1,2
4552,1,2
4051,1,1
3842,1,2
3896,1,1
3306,1,2
3207,1,1
2175,1,1
3968,1,2
1448,1,1
4133,1,2
1245,1,2
6568,1,2
3281,1,1
1252,1,1
4091,1,2
635,1,2
4906,1,2
2553,1,2
5211,1,1
7877,1,2
2512,1,2
5970,1,2
1916,1,1
752,1,2
2214,1,1
3936,1,1
4693,1,1
1027,1,1
5022,1,1
6497,1,1
1791,1,2
703,1,2
3363,1,1
5112,1,2
5325,1,1
3071,1,2
4074,1,2
6695,1,2
776,1,2
5753,1,1
1844,1,1
285,1,2
5344,1,1
4409,1,2
4839,1,2
3835,1,2
6099,1,1
1064,1,1
5308,1,2
2761,1,2
2704,1,1
7209,1,2
1720,1,2
3074,1,1
2395,1,1
7383,1,1
2463,1,2
3017,1,1
7478,1,1
7646,1,1
6222,1,2
1516,1,2
126,1,1
7667,1,2
2113,1,1
3299,1,2
4890,1,2
4793,1,2
6296,1,2
4313,1,2
232,1,1
3926,1,1
2187,1,2
1557,1,1
3567,1,1
594,1,2
788,1,1
6639,1,2
7338,1,2
684,1,2
45,1,2
334,1,1
62,1,1
7270,1,2
4133,1,2
665,1,1
1755,1,1
2220,1,1
5898,1,1
2599,1,2
7299,1,1
7516,1,1
6790,1,1
7623,1,2
3308,1,1
2467,1,2
7583,1,1
1648,1,1
7465,1,1
5627,1,2
664,1,1
4505,1,2
6847,1,2
2361,1,2
5563,1,1
6358,1,1
5179,1,1
1689,1,1
647,1,1
3748,1,2
116,1,1
4643,1,2
1331,1,2
257,1,2
6723,1,2
7605,1,1
631,1,2
7145,1,2
5064,1,2
1173,1,2
5302,1,1
308,1,2
6432,1,2
892,1,1
2587,1,1
4275,1,1
5787,1,2
7931,1,1
250,1,1
4715,1,1
4949,1,1
2815,1,2
7481,1,2
4448,1,2
7572,1,2
7904,1,1
5301,1,2
1701,1,2
2928,1,1
7117,1,2
109,1,1
5269,1,1
2680,1,1
7742,1,1
3982,1,2
4683,1,1
4096,1,2
5581,1,1
6397,1,1
1562,1,1
6315,1,2
2002,1,1
5165,1,2
2684,1,2
5866,1,1
6231,1,1
6460,1,1
6957,1,2
7145,1,1
875,1,1
5206,1,2
6814,1,1
4745,1,1
7143,1,1
270,1,2
7555,1,1
6586,1,2
2992,1,2
6033,1,1
733,1,1
3911,1,1
1576,1,2
1795,1,1
7807,1,2
5705,1,2
4766,1,1
4701,1,1
3299,1,1
4249,1,2
2433,1,2
6924,1,2
972,1,2
1970,1,1
1838,1,1
2960,1,2
6258,1,2
5414,1,2
1006,1,1
3894,1,1
1510,1,2
2569,1,1
6675,1,2
4844,1,2
7548,1,1
3011,1,1
4131,1,2
4834,1,2
740,1,1
1055,1,2
1408,1,1
1893,1,1
1206,1,1
5376,1,1
2735,1,1
6704,1,2
1077,1,1
4679,1,1
5654,1,2
2400,1,1
5826,1,2
3629,1,2
7207,1,2
4983,1,2
4949,1,1
684,1,2
1784,1,1
251,1,2
7873,1,2
7498,1,2
6337,1,2
1428,1,2
5318,1,2
126,1,1
2038,1,2
1946,1,2
5443,1,1
970,1,2
3126,1,1
5165,1,2
4846,1,1
269,1,1
6535,1,1
4632,1,2
4494,1,2
3080,1,1
1026,1,2
5760,1,1
7652,1,1
5555,1,2
6337,1,2
5856,1,2
4733,1,2
4046,1,2
6591,1,2
3000,1,2
695,1,2
3251,1,2
6997,1,2
1440,1,2
3471,1,1
613,1,2
3355,1,1
4166,1,2
7525,1,2
7017,1,2
5376,1,2
3146,1,1
4357,1,1
3953,1,2
7645,1,2
5329,1,1
5508,1,1
6469,1,1
808,1,1
6138,1,2
7058,1,1
2449,1,2
3712,1,1
2186,1,1
1670,1,2
2952,1,2
6248,1,1
5257,1,2
6524,1,1
353,1,1
3217,1,2
86,1,1
7404,1,2
4978,1,1
1547,1,2
6541,1,1
1009,1,2
2855,1,2
3564,1,2
7758,1,2
3974,1,1
2344,1,1
1914,1,1
2337,1,1
3100,1,2
5410,1,1
3611,1,2
7151,1,1
4356,1,2
6148,1,2
1522,1,2
4283,1,1
3216,1,1
3284,1,2
7571,1,2
5915,1,1
4980,1,1
6741,1,2
2701,1,2
2464,1,1
128,1,2
3665,1,2
1712,1,2
2560,1,2
632,1,2
2259,1,2
1126,1,2
5506,1,2
696,1,2
842,1,1
5752,1,2
4098,1,2
6688,1,2
5311,1,2
3397,1,2
3264,1,1
2905,1,2
2744,1,1
2425,1,1
4790,1,2
4636,1,2
1809,1,2
1603,1,1
6063,1,2
206,1,2
4373,1,2
1977,1,2
5154,1,1
590,1,1
2683,1,2
3438,1,1
6042,1,1
2718,1,1
3593,1,2
5371,1,1
52,1,1
1864,1,1
1582,1,2
580,1,1
4957,1,2
3935,1,1
4090,1,1
1693,1,2
6421,1,1
7305,1,2
2135,1,2
1900,1,1
7245,1,1
4579,1,2
83,1,1
552,1,2
1202,1,2
1510,1,1
1215,1,1
5141,1,1
7665,1,1
6761,1,2
7038,1,2
3793,1,1
2834,1,2
849,1,2
1895,1,2
5676,1,1
2993,1,2
202,1,1
6980,1,1
3790,1,2
102,1,1
4644,1,2
1785,1,2
4428,1,2
6017,1,2
5910,1,2
5786,1,1
513,1,1
7868,1,2
3154,1,2
2108,1,2
1925,1,2
5527,1,1
3549,1,2
2023,1,1
5188,1,1
2551,1,2
3130,1,2
644,1,2
4944,1,2
6525,1,2
2225,1,1
4959,1,1
6710,1,2
746,1,1
7585,1,1
6368,1,1
1215,1,1
3063,1,1
959,1,1
7008,1,2
2711,1,2
3196,1,2
4205,1,1
1593,1,1
7768,1,1
1869,1,2
4468,1,2
1954,1,1
6704,1,2
6342,1,2
7664,1,2
7937,1,1
6094,1,1
2599,1,1
7550,1,1
6425,1,2
1161,1,1
4948,1,2
1046,1,1
7258,1,2
6472,1,1
3574,1,2
477,1,1
6965,1,1
6143,1,2
6872,1,1
1882,1,1
3309,1,2
5794,1,2
626,1,2
1569,1,1
988,1,2
5894,1,1
5500,1,2
3104,1,1
2147,1,2
2420,1,2
920,1,1
4593,1,2
4108,1,2
6929,1,2
6769,1,1
4824,1,2
2308,1,1
528,1,1
4585,1,1
7199,1,2
4124,1,1
2261,1,1
3470,1,2
4916,1,2
5624,1,1
4996,1,1
2784,1,2
4497,1,2
2429,1,2
1374,1,2
6124,1,2
3456,1,1
1277,1,1
3095,1,2
2320,1,2
38,1,2
5137,1,2
478,1,2
2632,1,2
5100,1,1
5042,1,2
6420,1,2
5489,1,2
1877,1,1
1286,1,2
615,1,1
7735,1,1
5488,1,1
7917,1,1
2381,1,1
228,1,2
4339,1,2
6402,1,1
3200,1,2
5177,1,1
4362,1,2
4507,1,2
6186,1,1
884,1,2
4675,1,2
3120,1,2
1060,1,2
2481,1,1
6846,1,1
4518,1,2
6452,1,2
847,1,2
4845,1,1
5467,1,1
5651,1,2
5108,1,2
2893,1,2
4566,1,2
2665,1,2
4551,1,2
3089,1,1
1233,1,2
2439,1,1
490,1,1
6810,1,2
483,1,2
4942,1,1
5027,1,1
6058,1,1
4868,1,2
6297,1,1
4375,1,1
6408,1,2
2535,1,1
4137,1,1
2105,1,1
2235,1,2
4791,1,1
6479,1,1
3230,1,2
4832,1,1
6445,1,2
7523,1,1
2849,1,2
5362,1,1
7606,1,1
7765,1,2
4863,1,2
3387,1,2
5464,1,2
3543,1,2
2675,1,2
7180,1,2
427,1,1
1403,1,1
2033,1,2
3644,1,2
7285,1,2
5556,1,1
853,1,1
7351,1,2
7223,1,1
4269,1,2
6934,1,2
366,1,2
3730,1,2
3118,1,1
2717,1,2
253,1,2
7649,1,1
6709,1,2
4131,1,2
123,1,2
6770,1,2
4777,1,1
67,1,1
4709,1,1
5443,1,2
7323,1,1
2003,1,2
3514,1,1
3111,1,2
4725,1,2
2191,1,2
296,1,1
7000,1,1
5697,1,2
507,1,2
974,1,2
4964,1,2
991,1,1
3365,1,2
6237,1,2
7862,1,2
2624,1,2
5783,1,1
4368,1,2
5388,1,2
7661,1,1
1305,1,1
4760,1,2
5487,1,2
6331,1,1
3172,1,2
1653,1,2
5459,1,1
6078,1,1
860,1,1
6394,1,2
4815,1,2
68,1,2
1423,1,1
6359,1,2
4891,1,1
4506,1,1
1646,1,1
2544,1,1
2149,1,1
5869,1,2
3377,1,1
3205,1,2
4925,1,2
2423,1,1
1236,1,1
93,1,2
7230,1,2
4347,1,2
1647,1,2
1537,1,2
425,1,1
447,1,2
3761,1,1
7548,1,1
5393,1,2
5402,1,1
2437,1,1
1816,1,2
1959,1,1
6825,1,2
2664,1,1
4079,1,2
1515,1,1
4298,1,1
2794,1,1
6151,1,2
3514,1,2
7338,1,2
5274,1,1
1024,1,1
6457,1,1
3286,1,1
4556,1,1
1999,1,2
4164,1,1
2732,1,1
334,1,2
6591,1,1
319,1,2
7781,1,2
7254,1,1
2262,1,2
2316,1,2
332,1,2
2039,1,2
7570,1,1
3736,1,1
1563,1,2
4225,1,1
3245,1,1
7874,1,2
3194,1,2
5078,1,1
2797,1,1
6408,1,1
2127,1,2
1534,1,2
562,1,1
2571,1,1
2281,1,1
4656,1,1
3791,1,1
6719,1,2
7127,1,2
4333,1,1
4423,1,1
173,1,1
801,1,2
5582,1,2
393,1,2
168,1,1
3660,1,2
2442,1,2
5219,1,2
6162,1,2
3669,1,1
3379,1,1
3682,1,1
67,1,1
7644,1,2
1363,1,1
5223,1,1
3293,1,2
3986,1,1
6072,1,2
2548,1,1
7172,1,1
7566,1,2
3332,1,2
3475,1,1
29,1,1
5492,1,1
2271,1,2
1636,1,1
2423,1,2
7154,1,1
3748,1,1
2301,1,2
5667,1,2
3513,1,1
3066,1,1
5780,1,2
794,1,2
2743,1,1
5213,1,1
7616,1,2
1161,1,2
56,1,1
7318,1,2
6751,1,2
3079,1,2
7213,1,1
7316,1,2
3442,1,2
4013,1,1
4335,1,1
4909,1,1
3399,1,2
6018,1,2
1421,1,1
6586,1,2
2345,1,2
7702,1,2
1083,1,2
5721,1,1
1417,1,1
1838,1,2
5211,1,2
4559,1,1
280,1,2
7348,1,1
7511,1,1
5810,1,1
2349,1,1
4787,1,1
5306,1,1
5354,1,2
751,1,1
3040,1,1
1265,1,1
15,1,2
5636,1,1
5705,1,2
3202,1,1
4908,1,1
3995,1,2
1537,1,1
5349,1,1
5931,1,2
1764,1,1
682,1,1
6877,1,2
6361,1,1
382,1,1
2734,1,2
3891,1,1
1026,1,2
2220,1,2
5570,1,2
3079,1,1
6908,1,2
105,1,1
7939,1,1
5084,1,1
2706,1,2
2986,1,1
2126,1,1
6607,1,1
2062,1,2
4460,1,1
2629,1,1
4151,1,2
2257,1,2
6838,1,2
2185,1,2
2359,1,1
7403,1,1
886,1,2
1459,1,1
7245,1,1
1853,1,1
3369,1,2
5311,1,2
4731,1,2
3433,1,2
3323,1,1
4631,1,2
6918,1,2
5650,1,2
2972,1,1
5796,1,1
5682,1,2
3033,1,2
5833,1,2
5733,1,2
4401,1,2
7342,1,1
4865,1,1
3431,1,2
5661,1,2
2038,1,1
675,1,1
4887,1,1
5783,1,1
6521,1,1
999,1,1
4778,1,2
3118,1,1
968,1,1
3583,1,2
5244,1,1
6690,1,2
4001,1,1
552,1,2
5840,1,1
713,1,1
5506,1,2
393,1,1
6309,1,2
4884,1,2
5970,1,1
4672,1,1
5006,1,2
2858,1,1
4938,1,1
3206,1,1
4160,1,2
5783,1,1
4579,1,2
1152,1,2
1554,1,2
7654,1,2
3096,1,2
7686,1,2
6363,1,2
353,1,1
7239,1,2
3020,1,2
2259,1,2
6396,1,1
7527,1,1
4943,1,1
5668,1,2
4319,1,1
4170,1,1
3990,1,2
184,1,2
1180,1,2
2112,1,1
5245,1,1
7874,1,1
6403,1,2
3388,1,1
4949,1,1
6165,1,2
4296,1,2
384,1,1
6957,1,2
6775,1,2
705,1,2
6164,1,1
6379,1,2
3139,1,2
5060,1,1
3986,1,2
5278,1,1
7311,1,2
1650,1,1
5742,1,1
7648,1,1
7111,1,2
89,1,1
1066,1,1
2490,1,1
366,1,1
6757,1,1
663,1,1
5154,1,1
6950,1,1
2695,1,1
7725,1,2
6115,1,2
4644,1,1
6365,1,1
1895,1,1
2575,1,1
1276,1,2
713,1,2
5211,1,1
7539,1,2
2973,1,1
3804,1,1
7143,1,2
1840,1,1
1534,1,2
350,1,1
7201,1,1
3041,1,1
4909,1,2
1807,1,2
7255,1,1
3328,1,2
588,1,1
3074,1,2
5274,1,2
7630,1,2
2984,1,1
5896,1,1
1633,1,1
7197,1,1
4285,1,2
5421,1,2
4351,1,1
4960,1,1
3865,1,2
2949,1,2
6109,1,2
5529,1,2
5613,1,1
6840,1,2
6451,1,1
2566,1,1
4280,1,1
3760,1,1
3351,1,1
223,1,2
3382,1,1
5917,1,1
1527,1,2
1100,1,2
6328,1,1
3703,1,2
3818,1,1
1735,1,2
3638,1,1
3137,1,1
